review_id,product_id,country,category,anonymous_brand,rating,review_text,theme_seed,sentiment_label,topic_id,topic_label,top_words
R01416,P0202,Thailand,Kimchi,Japanese Brand N,4,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,positive,2,Taste authenticity,"real korean, style food, style, rich seasoning, rich, seasoning feels, real, seasoning"
R01417,P0202,Thailand,Kimchi,Japanese Brand N,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R01418,P0202,Thailand,Kimchi,Japanese Brand N,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,neutral,7,Halal trust and certification,"buy, like buy, discount, buy discount, like, certification, halal certification, clearly shown"
R01419,P0203,Thailand,Kimchi,Local Brand C,2,The serving size could be larger for the price.,portion_size,negative,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01420,P0203,Thailand,Kimchi,Local Brand C,2,I wish there was a milder version because the spice level is too strong.,too_spicy,negative,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R01421,P0203,Thailand,Kimchi,Local Brand C,4,The label information could be clearer and easier to read.,packaging_issue,positive,4,Halal trust and certification,"clear halal, clear, halal, looks, halal information, looks good, good clear, product looks"
R01422,P0203,Thailand,Kimchi,Local Brand C,3,I would prefer a healthier version with cleaner ingredients.,health_concern,neutral,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R01423,P0203,Thailand,Kimchi,Local Brand C,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R01424,P0203,Thailand,Kimchi,Local Brand C,4,Easy to prepare and good for busy weekdays.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R01425,P0203,Thailand,Kimchi,Local Brand C,3,"The taste is nice, but I wish it had less sodium.",health_concern,neutral,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R01426,P0203,Thailand,Kimchi,Local Brand C,4,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01427,P0203,Thailand,Kimchi,Local Brand C,4,I like that it saves time and still tastes good.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R01428,P0203,Thailand,Kimchi,Local Brand C,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R01429,P0204,Thailand,Kimchi,Korean Brand U,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R01430,P0204,Thailand,Kimchi,Korean Brand U,3,I would prefer a healthier version with cleaner ingredients.,health_concern,neutral,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R01431,P0204,Thailand,Kimchi,Korean Brand U,4,Very convenient for a quick meal after work.,convenience_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R01432,P0204,Thailand,Kimchi,Korean Brand U,4,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01433,P0205,Thailand,Kimchi,Premium Import Brand S,4,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01434,P0205,Thailand,Kimchi,Premium Import Brand S,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R01435,P0205,Thailand,Kimchi,Premium Import Brand S,2,"It tastes good, but one pack is not enough for a full meal.",portion_size,negative,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R01436,P0205,Thailand,Kimchi,Premium Import Brand S,4,"It tastes good, but one pack is not enough for a full meal.",portion_size,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R01437,P0205,Thailand,Kimchi,Premium Import Brand S,2,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,negative,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01438,P0206,Thailand,Kimchi,Private Label W,2,The label information could be clearer and easier to read.,packaging_issue,negative,4,Halal trust and certification,"clear halal, clear, halal, looks, halal information, looks good, good clear, product looks"
R01439,P0206,Thailand,Kimchi,Private Label W,3,I wish there was a milder version because the spice level is too strong.,too_spicy,neutral,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R01440,P0206,Thailand,Kimchi,Private Label W,4,"The flavor is good, but it is too spicy for my family.",too_spicy,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R01441,P0206,Thailand,Kimchi,Private Label W,3,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01442,P0206,Thailand,Kimchi,Private Label W,3,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01443,P0206,Thailand,Kimchi,Private Label W,5,Very convenient for a quick meal after work.,convenience_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R01444,P0206,Thailand,Kimchi,Private Label W,4,I like that it saves time and still tastes good.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R01445,P0206,Thailand,Kimchi,Private Label W,2,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,negative,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01446,P0206,Thailand,Kimchi,Private Label W,4,I wish there was a milder version because the spice level is too strong.,too_spicy,positive,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R01447,P0206,Thailand,Kimchi,Private Label W,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,neutral,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R01448,P0207,Thailand,Kimchi,Local Brand Q,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R01449,P0207,Thailand,Kimchi,Local Brand Q,2,"The taste is nice, but I wish it had less sodium.",health_concern,negative,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R01450,P0207,Thailand,Kimchi,Local Brand Q,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,neutral,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R01451,P0207,Thailand,Kimchi,Local Brand Q,2,"The product is good, but the packaging does not feel very strong.",packaging_issue,negative,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01452,P0207,Thailand,Kimchi,Local Brand Q,4,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01453,P0207,Thailand,Kimchi,Local Brand Q,3,The portion is smaller than expected.,portion_size,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R01454,P0207,Thailand,Kimchi,Local Brand Q,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R01455,P0207,Thailand,Kimchi,Local Brand Q,4,I like that it saves time and still tastes good.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R01456,P0208,Thailand,Kimchi,Japanese Brand X,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
