review_id,product_id,country,platform,category,anonymous_brand,product_name,rating,review_text,theme_seed,data_type
R01582,P0228,Thailand,Shopee TH,Ready meal,Local Brand C,Bulgogi Meal - meal kit,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R01583,P0228,Thailand,Shopee TH,Ready meal,Local Brand C,Bulgogi Meal - meal kit,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R01584,P0228,Thailand,Shopee TH,Ready meal,Local Brand C,Bulgogi Meal - meal kit,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R01585,P0228,Thailand,Shopee TH,Ready meal,Local Brand C,Bulgogi Meal - meal kit,4,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R01586,P0228,Thailand,Shopee TH,Ready meal,Local Brand C,Bulgogi Meal - meal kit,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R01587,P0228,Thailand,Shopee TH,Ready meal,Local Brand C,Bulgogi Meal - meal kit,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R01588,P0229,Thailand,Shopee TH,Ready meal,Local Brand L,Bulgogi Meal - microwave bowl,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R01589,P0229,Thailand,Shopee TH,Ready meal,Local Brand L,Bulgogi Meal - microwave bowl,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R01590,P0229,Thailand,Shopee TH,Ready meal,Local Brand L,Bulgogi Meal - microwave bowl,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R01591,P0229,Thailand,Shopee TH,Ready meal,Local Brand L,Bulgogi Meal - microwave bowl,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R01592,P0229,Thailand,Shopee TH,Ready meal,Local Brand L,Bulgogi Meal - microwave bowl,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R01593,P0229,Thailand,Shopee TH,Ready meal,Local Brand L,Bulgogi Meal - microwave bowl,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R01594,P0229,Thailand,Shopee TH,Ready meal,Local Brand L,Bulgogi Meal - microwave bowl,3,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R01595,P0230,Thailand,Lazada TH,Ready meal,Japanese Brand N,Bibimbap Bowl - microwave bowl,4,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R01596,P0230,Thailand,Lazada TH,Ready meal,Japanese Brand N,Bibimbap Bowl - microwave bowl,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R01597,P0230,Thailand,Lazada TH,Ready meal,Japanese Brand N,Bibimbap Bowl - microwave bowl,3,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R01598,P0230,Thailand,Lazada TH,Ready meal,Japanese Brand N,Bibimbap Bowl - microwave bowl,3,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R01599,P0230,Thailand,Lazada TH,Ready meal,Japanese Brand N,Bibimbap Bowl - microwave bowl,2,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R01600,P0230,Thailand,Lazada TH,Ready meal,Japanese Brand N,Bibimbap Bowl - microwave bowl,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R01601,P0230,Thailand,Lazada TH,Ready meal,Japanese Brand N,Bibimbap Bowl - microwave bowl,3,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R01602,P0230,Thailand,Lazada TH,Ready meal,Japanese Brand N,Bibimbap Bowl - microwave bowl,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R01603,P0230,Thailand,Lazada TH,Ready meal,Japanese Brand N,Bibimbap Bowl - microwave bowl,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R01604,P0230,Thailand,Lazada TH,Ready meal,Japanese Brand N,Bibimbap Bowl - microwave bowl,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R01605,P0231,Thailand,Lazada TH,Ready meal,Korean Brand Y,Korean Rice Bowl - meal kit,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R01606,P0231,Thailand,Lazada TH,Ready meal,Korean Brand Y,Korean Rice Bowl - meal kit,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R01607,P0231,Thailand,Lazada TH,Ready meal,Korean Brand Y,Korean Rice Bowl - meal kit,4,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R01608,P0231,Thailand,Lazada TH,Ready meal,Korean Brand Y,Korean Rice Bowl - meal kit,4,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R01609,P0231,Thailand,Lazada TH,Ready meal,Korean Brand Y,Korean Rice Bowl - meal kit,4,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R01610,P0231,Thailand,Lazada TH,Ready meal,Korean Brand Y,Korean Rice Bowl - meal kit,2,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R01611,P0231,Thailand,Lazada TH,Ready meal,Korean Brand Y,Korean Rice Bowl - meal kit,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R01612,P0231,Thailand,Lazada TH,Ready meal,Korean Brand Y,Korean Rice Bowl - meal kit,3,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R01613,P0232,Thailand,Shopee TH,Ready meal,Local Brand U,Bulgogi Meal - meal kit,4,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R01614,P0232,Thailand,Shopee TH,Ready meal,Local Brand U,Bulgogi Meal - meal kit,3,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R01615,P0232,Thailand,Shopee TH,Ready meal,Local Brand U,Bulgogi Meal - meal kit,2,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R01616,P0232,Thailand,Shopee TH,Ready meal,Local Brand U,Bulgogi Meal - meal kit,3,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R01617,P0232,Thailand,Shopee TH,Ready meal,Local Brand U,Bulgogi Meal - meal kit,2,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R01618,P0232,Thailand,Shopee TH,Ready meal,Local Brand U,Bulgogi Meal - meal kit,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R01619,P0232,Thailand,Shopee TH,Ready meal,Local Brand U,Bulgogi Meal - meal kit,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R01620,P0233,Thailand,Shopee TH,Seaweed snack,Korean Brand H,Seaweed Snack - multi-pack,4,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R01621,P0233,Thailand,Shopee TH,Seaweed snack,Korean Brand H,Seaweed Snack - multi-pack,3,"The taste is nice, but I wish it had less sodium.",health_concern,synthetic_review_corpus
R01622,P0233,Thailand,Shopee TH,Seaweed snack,Korean Brand H,Seaweed Snack - multi-pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R01623,P0233,Thailand,Shopee TH,Seaweed snack,Korean Brand H,Seaweed Snack - multi-pack,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R01624,P0233,Thailand,Shopee TH,Seaweed snack,Korean Brand H,Seaweed Snack - multi-pack,2,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R01625,P0233,Thailand,Shopee TH,Seaweed snack,Korean Brand H,Seaweed Snack - multi-pack,3,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R01626,P0234,Thailand,Shopee TH,Seaweed snack,Korean Brand S,Roasted Seaweed - tray pack,3,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R01627,P0234,Thailand,Shopee TH,Seaweed snack,Korean Brand S,Roasted Seaweed - tray pack,4,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R01628,P0234,Thailand,Shopee TH,Seaweed snack,Korean Brand S,Roasted Seaweed - tray pack,4,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R01629,P0234,Thailand,Shopee TH,Seaweed snack,Korean Brand S,Roasted Seaweed - tray pack,3,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R01630,P0234,Thailand,Shopee TH,Seaweed snack,Korean Brand S,Roasted Seaweed - tray pack,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R01631,P0234,Thailand,Shopee TH,Seaweed snack,Korean Brand S,Roasted Seaweed - tray pack,3,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R01632,P0234,Thailand,Shopee TH,Seaweed snack,Korean Brand S,Roasted Seaweed - tray pack,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R01633,P0234,Thailand,Shopee TH,Seaweed snack,Korean Brand S,Roasted Seaweed - tray pack,2,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R01634,P0235,Thailand,Lazada TH,Seaweed snack,Korean Brand E,Roasted Seaweed - tray pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R01635,P0235,Thailand,Lazada TH,Seaweed snack,Korean Brand E,Roasted Seaweed - tray pack,4,"The taste is nice, but I wish it had less sodium.",health_concern,synthetic_review_corpus
R01636,P0235,Thailand,Lazada TH,Seaweed snack,Korean Brand E,Roasted Seaweed - tray pack,4,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R01637,P0235,Thailand,Lazada TH,Seaweed snack,Korean Brand E,Roasted Seaweed - tray pack,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R01638,P0235,Thailand,Lazada TH,Seaweed snack,Korean Brand E,Roasted Seaweed - tray pack,2,The portion is smaller than expected.,portion_size,synthetic_review_corpus
R01639,P0235,Thailand,Lazada TH,Seaweed snack,Korean Brand E,Roasted Seaweed - tray pack,3,"The taste is nice, but I wish it had less sodium.",health_concern,synthetic_review_corpus
R01640,P0235,Thailand,Lazada TH,Seaweed snack,Korean Brand E,Roasted Seaweed - tray pack,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R01641,P0235,Thailand,Lazada TH,Seaweed snack,Korean Brand E,Roasted Seaweed - tray pack,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R01642,P0236,Thailand,Shopee TH,Seaweed snack,Korean Brand E,Seaweed Crisps - tray pack,5,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R01643,P0236,Thailand,Shopee TH,Seaweed snack,Korean Brand E,Seaweed Crisps - tray pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R01644,P0236,Thailand,Shopee TH,Seaweed snack,Korean Brand E,Seaweed Crisps - tray pack,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R01645,P0236,Thailand,Shopee TH,Seaweed snack,Korean Brand E,Seaweed Crisps - tray pack,2,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R01646,P0236,Thailand,Shopee TH,Seaweed snack,Korean Brand E,Seaweed Crisps - tray pack,3,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R01647,P0236,Thailand,Shopee TH,Seaweed snack,Korean Brand E,Seaweed Crisps - tray pack,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R01648,P0236,Thailand,Shopee TH,Seaweed snack,Korean Brand E,Seaweed Crisps - tray pack,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R01649,P0236,Thailand,Shopee TH,Seaweed snack,Korean Brand E,Seaweed Crisps - tray pack,4,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R01650,P0236,Thailand,Shopee TH,Seaweed snack,Korean Brand E,Seaweed Crisps - tray pack,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R01651,P0237,Thailand,Shopee TH,Seaweed snack,Korean Brand Q,Seaweed Crisps - multi-pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R01652,P0237,Thailand,Shopee TH,Seaweed snack,Korean Brand Q,Seaweed Crisps - multi-pack,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R01653,P0237,Thailand,Shopee TH,Seaweed snack,Korean Brand Q,Seaweed Crisps - multi-pack,4,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,synthetic_review_corpus
R01654,P0237,Thailand,Shopee TH,Seaweed snack,Korean Brand Q,Seaweed Crisps - multi-pack,3,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R01655,P0237,Thailand,Shopee TH,Seaweed snack,Korean Brand Q,Seaweed Crisps - multi-pack,5,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R01656,P0237,Thailand,Shopee TH,Seaweed snack,Korean Brand Q,Seaweed Crisps - multi-pack,4,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R01657,P0237,Thailand,Shopee TH,Seaweed snack,Korean Brand Q,Seaweed Crisps - multi-pack,3,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R01658,P0237,Thailand,Shopee TH,Seaweed snack,Korean Brand Q,Seaweed Crisps - multi-pack,3,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
